Nodo,Treatment_ID,Dose_percent,Omission_description,Replication,Observado,Ajustado,Residuo,Residuo_estudentizado,Leverage,Cook,Variable,Modelo,X,Y,n_modelo,umbral_cook,umbral_leverage,Flag_Cook,Flag_Leverage,Flag_Residuo,Influyente
36,T7-A,D100,Sin Zn,2,51.98373933827696,40.52479670038457,11.458942637892392,1.145160548823724,0.04166666666666666,0.0190056910519167,Suelo_K,M0_Bloque,587202.04,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
37,T2-A,D100,Sin N,2,25.5489102087029,40.52479670038457,-14.97588649168167,-1.496629744634999,0.04166666666666666,0.03246232742791624,Suelo_K,M0_Bloque,587200.115,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
38,T2-B,D75,Sin N,2,43.42859168005735,40.52479670038457,2.9037949796727816,0.29019356826148374,0.04166666666666666,0.0012204682182656867,Suelo_K,M0_Bloque,587197.782,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
39,T4-B,D75,Sin K,2,48.48168930321162,40.52479670038457,7.956892602827047,0.7951797812351015,0.04166666666666666,0.00916392586210295,Suelo_K,M0_Bloque,587196.259,517559,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
40,T6-B,D75,Sin Fe,2,42.694481335514574,40.52479670038457,2.169684635130004,0.21682953882007244,0.04166666666666666,6.813775203612359e-4,Suelo_K,M0_Bloque,587194.193,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
41,T2-A,D100,Sin N,3,49.5427734555225,42.83846232103121,6.704311134491292,0.7011812013123986,0.125,0.023412146527328495,Suelo_K,M0_Bloque,587192.224,517555,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
42,T3-A,D100,Sin P,3,45.30510053468727,42.83846232103121,2.4666382136560614,0.257977338932922,0.125,0.003169157495376749,Suelo_K,M0_Bloque,587190.146,517554,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
43,T5-A,D100,Sin Mg y S,3,47.60023961859808,42.83846232103121,4.761777297566873,0.4980181645676848,0.125,0.011810575820922169,Suelo_K,M0_Bloque,587191.692,517552,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
44,T1-A,D100,Completo,3,49.33806394464203,42.83846232103121,6.499601623610822,0.6797713266989148,0.125,0.022004240790571564,Suelo_K,M0_Bloque,587193.77,517553,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
45,T0-B,D75,Control,2,48.39161924588045,40.52479670038457,7.866822545495879,0.786178542678861,0.04166666666666666,0.008957633347371846,Suelo_K,M0_Bloque,587195.739,517555,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
46,T9-B,D75,Sin B,2,51.26088032070851,40.52479670038457,10.736083620323939,1.07292093165839,0.04166666666666666,0.016683468486821843,Suelo_K,M0_Bloque,587197.805,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
47,T10-B,D75,Sin Cu,2,46.90070074451129,40.52479670038457,6.37590404412672,0.6371821559063572,0.04166666666666666,0.005884073910224248,Suelo_K,M0_Bloque,587199.328,517558,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
48,T8-A,D100,Sin Mn,2,37.6826563287205,40.52479670038457,-2.8421403716640725,-0.2840320551990762,0.04166666666666666,0.001169191425805957,Suelo_K,M0_Bloque,587201.661,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
49,T6-A,D100,Sin Fe,2,53.17385740973218,40.52479670038457,12.649060709347609,1.2640961528266565,0.04166666666666666,0.02315853744335004,Suelo_K,M0_Bloque,587203.586,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
50,T3-A,D100,Sin P,2,55.73599966372686,40.52479670038457,15.211202963342288,1.5201463245106168,0.04166666666666666,0.0334905050423643,Suelo_K,M0_Bloque,587205.651,517563,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
51,T9-B,D75,Sin B,1,46.51699711271385,52.6194637475148,-6.1024666348009475,-0.6098559231440978,0.041666666666666664,0.0053902064781730374,Suelo_K,M0_Bloque,587207.621,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
52,T5-B,D75,Sin Mg y S,1,44.98154834421699,52.6194637475148,-7.637915403297811,-0.7633024853607654,0.041666666666666664,0.008443922958810456,Suelo_K,M0_Bloque,587209.552,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
53,T6-B,D75,Sin Fe,1,40.1047884150544,52.6194637475148,-12.5146753324604,-1.2506662198203482,0.041666666666666664,0.02266907236811187,Suelo_K,M0_Bloque,587211.663,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
54,T11-A,D100,Sin Mo,1,47.82461431167745,52.6194637475148,-4.7948494358373495,-0.4791779298478581,0.041666666666666664,0.0033277027312069384,Suelo_K,M0_Bloque,587213.632,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
55,T3-A,D100,Sin P,1,52.057169240358554,52.6194637475148,-0.5622945071562455,-0.05619344705385934,0.041666666666666664,4.5763818721665105e-5,Suelo_K,M0_Bloque,587215.742,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
56,T8-A,D100,Sin Mn,1,61.612798291081795,52.6194637475148,8.993334543566995,0.8987576120339811,0.041666666666666664,0.011706742683898895,Suelo_K,M0_Bloque,587217.533,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
1,T4-A,D100,Sin K,1,8.360371652669484,8.427180159022484,-0.0668085063530004,-0.12681245208280018,0.29166666666666663,4.414501412657546e-4,Suelo_pH,M1_Aditivo,587212.895,517579,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
2,T6-A,D100,Sin Fe,1,8.217142527949312,8.65701579492122,-0.4398732669719081,-0.8349446894630976,0.29166666666666713,0.019136974279366316,Suelo_pH,M1_Aditivo,587211.104,517578,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
3,T10-A,D100,Sin Cu,1,8.231251924454888,8.340556123167321,-0.10930419871243302,-0.20135055935785356,0.24791666666666656,8.909517419561843e-4,Suelo_pH,M1_Aditivo,587208.994,517576,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
4,T3-B,D75,Sin P,1,7.42520932324566,7.228178430750086,0.19703089249557415,0.362952941260154,0.24791666666666676,0.0028950038173145374,Suelo_pH,M1_Aditivo,587207.025,517574,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
5,T1-B,D75,Completo,1,7.0918728539374545,7.1859207284246205,-0.094047874487166,-0.17324670376321163,0.24791666666666679,6.59596680224071e-4,Suelo_pH,M1_Aditivo,587204.915,517572,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
6,T2-B,D75,Sin N,1,8.352391409188108,7.655016061007185,0.6973753481809233,1.2846433905803596,0.24791666666666665,0.03626717050313101,Suelo_pH,M1_Aditivo,587202.983,517570,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
7,T10-A,D100,Sin Cu,2,7.1257731622419325,7.975388950957739,-0.8496157887158065,-1.5650873096582625,0.24791666666666667,0.05383015625771879,Suelo_pH,M1_Aditivo,587201.014,517569,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
8,T4-A,D100,Sin K,2,8.676340309296256,8.062012986812901,0.614327322483355,1.166084356593384,0.2916666666666668,0.037326545438598625,Suelo_pH,M1_Aditivo,587198.948,517567,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
9,T0-A,D100,Control,2,8.355867033529973,8.312683756308138,0.04318327722183568,0.07954842655585427,0.2479166666666667,1.3906303008937116e-4,Suelo_pH,M1_Aditivo,587197.023,517566,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
10,T3-B,D75,Sin P,2,7.019653100617845,6.863011258540503,0.15664184207734166,0.2885517930019882,0.24791666666666667,0.0018297681130405924,Suelo_pH,M1_Aditivo,587194.69,517564,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
11,T8-B,D75,Sin Mn,2,6.212117508429258,6.784400723720048,-0.5722832152907902,-1.05420969063658,0.24791666666666645,0.024423196777103716,Suelo_pH,M1_Aditivo,587193.167,517562,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
12,T7-B,D75,Sin Zn,2,6.534018154170608,7.078687568122759,-0.5446694139521506,-1.0338633166388178,0.29166666666666635,0.0293416215781957,Suelo_pH,M1_Aditivo,587191.101,517561,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
13,T0-A,D100,Control,3,6.823911223043582,7.1166710768046295,-0.29275985376104785,-0.5589995771510406,0.30000000000000004,0.008928015064429778,Suelo_pH,M1_Aditivo,587189.132,517559,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
14,T11-A,D100,Sin Mo,3,7.041364067333705,7.193628894178043,-0.1522648268443385,-0.29073649521096173,0.29999999999999993,0.0024150774185015293,Suelo_pH,M1_Aditivo,587187.054,517557,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
15,T8-A,D100,Sin Mn,3,6.8348240819865955,6.474837467128942,0.3599866148576538,0.6873632531928815,0.29999999999999993,0.013499092623997178,Suelo_pH,M1_Aditivo,587188.6,517555,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
16,T10-A,D100,Sin Cu,3,6.543405977416025,6.779376271454231,-0.23597029403820535,-0.45056483289278726,0.30000000000000004,0.0058002476754201535,Suelo_pH,M1_Aditivo,587190.678,517557,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
17,T1-B,D75,Completo,2,7.150641894744437,6.820753556215037,0.3298883385293996,0.6076912165403704,0.24791666666666665,0.008115483867881352,Suelo_pH,M1_Aditivo,587192.647,517559,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
18,T5-B,D75,Sin Mg y S,2,6.911888973434174,6.829664675576278,0.08222429785789664,0.15146635318238255,0.24791666666666667,5.041744564022271e-4,Suelo_pH,M1_Aditivo,587194.713,517560,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
19,T11-B,D75,Sin Mo,2,6.619416589371271,7.5031921507691495,-0.8837755613978784,-1.6280134316013737,0.24791666666666665,0.058245780292421646,Suelo_pH,M1_Aditivo,587196.236,517562,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
20,T9-A,D100,Sin B,2,8.618405408688286,8.661287863659759,-0.04288245497147258,-0.08139725856960642,0.29166666666666663,1.818768467393394e-4,Suelo_pH,M1_Aditivo,587198.569,517564,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
21,T11-A,D100,Sin Mo,2,9.06164002492853,8.389641573681551,0.6719984512469779,1.2378963081022252,0.24791666666666662,0.03367573131744435,Suelo_pH,M1_Aditivo,587200.494,517565,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
22,T5-A,D100,Sin Mg y S,2,6.798711077414722,7.71611409848868,-0.9174030210739579,-1.689958973449914,0.24791666666666665,0.0627625851341316,Suelo_pH,M1_Aditivo,587202.56,517567,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
23,T10-B,D75,Sin Cu,1,8.670240740899265,7.45410670025492,1.216134040644345,2.240254923620026,0.24791666666666667,0.1102918398178483,Suelo_pH,M1_Aditivo,587204.529,517569,56,0.07142857142857142,0.5357142857142857,TRUE,FALSE,TRUE,TRUE
24,T7-B,D75,Sin Zn,1,7.066919836938569,7.443854740332342,-0.37693490339377345,-0.7154783422699287,0.2916666666666666,0.014052411010985389,Suelo_pH,M1_Aditivo,587206.461,517570,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
25,T0-B,D75,Control,1,7.020968261576204,7.791401505605319,-0.7704332440291148,-1.4192242060277307,0.24791666666666667,0.044263986018472784,Suelo_pH,M1_Aditivo,587208.571,517572,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
26,T9-A,D100,Sin B,1,8.589729757483079,9.026455035869342,-0.4367252783862625,-0.8289693403127216,0.2916666666666669,0.018864043804900272,Suelo_pH,M1_Aditivo,587210.54,517574,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
27,T1-A,D100,Completo,1,8.532817089257899,8.072370151337022,0.4604469379208762,0.848194759186644,0.24791666666666667,0.015810283950487718,Suelo_pH,M1_Aditivo,587212.65,517576,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
28,T2-A,D100,Sin N,1,8.598419743679832,8.541465483919588,0.0569542597602446,0.1049161166325268,0.2479166666666667,2.4189835493642595e-4,Suelo_pH,M1_Aditivo,587214.441,517577,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
29,T7-A,D100,Sin Zn,1,8.54937924767802,8.330304163244744,0.2190750844332765,0.41583699687057657,0.2916666666666666,0.004746834728487759,Suelo_pH,M1_Aditivo,587215.987,517575,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
30,T0-A,D100,Control,1,8.67311239861547,8.67785092851772,-0.004738529902251543,-0.00872890206955242,0.24791666666666667,1.6744328770896669e-6,Suelo_pH,M1_Aditivo,587214.196,517574,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
31,T5-A,D100,Sin Mg y S,1,8.693843336757977,8.081281270698263,0.6125620660597146,1.1284078388152428,0.24791666666666667,0.027982124807620083,Suelo_pH,M1_Aditivo,587212.086,517572,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
32,T4-B,D75,Sin K,1,6.6933551093884605,7.540730736110081,-0.8473756267216208,-1.6084445967407965,0.29166666666666663,0.07101826723722605,Suelo_pH,M1_Aditivo,587210.117,517570,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
33,T8-B,D75,Sin Mn,1,6.6013683990650165,7.149567895929631,-0.5481994968646147,-1.0098447876076881,0.24791666666666673,0.022410820482354866,Suelo_pH,M1_Aditivo,587208.007,517569,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
34,T11-B,D75,Sin Mo,1,8.638052762327872,7.8683593229787325,0.7696934393491395,1.417861403062405,0.24791666666666662,0.04417901828938076,Suelo_pH,M1_Aditivo,587206.075,517567,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
35,T1-A,D100,Completo,2,6.680445520543301,7.707202979127439,-1.0267574585841386,-1.891402078292273,0.24791666666666667,0.07861695600931326,Suelo_pH,M1_Aditivo,587204.105,517565,56,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,TRUE
36,T7-A,D100,Sin Zn,2,8.667666223947801,7.965136991035161,0.7025292329126405,1.3335046620381703,0.29166666666666646,0.04881428543428522,Suelo_pH,M1_Aditivo,587202.04,517564,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
37,T2-A,D100,Sin N,2,8.567286987597425,8.176298311710005,0.3909886758874208,0.7202448718336896,0.24791666666666667,0.011400104962682294,Suelo_pH,M1_Aditivo,587200.115,517562,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
38,T2-B,D75,Sin N,2,6.631368433301368,7.289848888797602,-0.6584804554962336,-1.2129946479842002,0.24791666666666665,0.032334508939715484,Suelo_pH,M1_Aditivo,587197.782,517560,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
39,T4-B,D75,Sin K,2,7.475420374491737,7.175563563900498,0.2998568105912387,0.5691726922302123,0.29166666666666663,0.008892952451231822,Suelo_pH,M1_Aditivo,587196.259,517559,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
40,T6-B,D75,Sin Fe,2,8.317815276870693,7.405399199799235,0.912416077071458,1.7319010163448445,0.29166666666666646,0.08233869769770238,Suelo_pH,M1_Aditivo,587194.193,517557,56,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,TRUE
41,T2-A,D100,Sin N,3,6.493447803874131,6.9802856322064954,-0.4868378283323649,-0.9295746554138123,0.3,0.02468882971393451,Suelo_pH,M1_Aditivo,587192.224,517555,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
42,T3-A,D100,Sin P,3,6.616224100728196,6.553448001949397,0.06277609877879975,0.1198655219345228,0.30000000000000004,4.105069528181591e-4,Suelo_pH,M1_Aditivo,587190.146,517554,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
43,T5-A,D100,Sin Mg y S,3,6.934701451703636,6.520101418985171,0.41460003271846446,0.7916428430982785,0.3,0.017905668315106444,Suelo_pH,M1_Aditivo,587191.692,517552,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
44,T1-A,D100,Completo,3,6.841660356244952,6.511190299623931,0.3304700566210208,0.6310039424429191,0.30000000000000004,0.011376170725100198,Suelo_pH,M1_Aditivo,587193.77,517553,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
45,T0-B,D75,Control,2,8.450982683866304,7.426234333395736,1.024748350470568,1.8877010764346824,0.24791666666666667,0.0783095894963521,Suelo_pH,M1_Aditivo,587195.739,517555,56,0.07142857142857142,0.5357142857142857,TRUE,FALSE,FALSE,TRUE
46,T9-B,D75,Sin B,2,8.133049562655302,7.774838440747357,0.3582111219079449,0.6799378284626741,0.29166666666666674,0.012691012368712784,Suelo_pH,M1_Aditivo,587197.805,517557,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
47,T10-B,D75,Sin Cu,2,7.067695768867427,7.088939528045337,-0.021243759177909993,-0.03913338045310563,0.24791666666666667,3.3654506817509455e-5,Suelo_pH,M1_Aditivo,587199.328,517558,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
48,T8-A,D100,Sin Mn,2,8.168347282392022,7.67085014663245,0.49749713575957166,0.9164453675531826,0.24791666666666665,0.01845702332289065,Suelo_pH,M1_Aditivo,587201.661,517560,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
49,T6-A,D100,Sin Fe,2,8.475496056864344,8.291848622711637,0.18364743415270723,0.3485900630763326,0.2916666666666664,0.003335706762858548,Suelo_pH,M1_Aditivo,587203.586,517562,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
50,T3-A,D100,Sin P,2,6.998413441942849,7.749460681452905,-0.751047239510056,-1.3835130174402201,0.24791666666666662,0.04206442918961376,Suelo_pH,M1_Aditivo,587205.651,517563,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
51,T9-B,D75,Sin B,1,8.261402224406721,8.140005612956939,0.1213966114497822,0.2304287704196533,0.29166666666666674,0.0014575761869011496,Suelo_pH,M1_Aditivo,587207.621,517565,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
52,T5-B,D75,Sin Mg y S,1,7.002848472223735,7.194831847785861,-0.19198337556212586,-0.35365485051990286,0.24791666666666673,0.0027485759265474296,Suelo_pH,M1_Aditivo,587209.552,517567,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
53,T6-B,D75,Sin Fe,1,7.114376127756552,7.770566372008818,-0.656190244252266,-1.245546389958079,0.2916666666666666,0.04258706143828712,Suelo_pH,M1_Aditivo,587211.663,517569,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
54,T11-A,D100,Sin Mo,1,8.349157243537224,8.754808745891134,-0.40565150235391023,-0.7472554381758039,0.24791666666666665,0.012271189676106041,Suelo_pH,M1_Aditivo,587213.632,517570,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
55,T3-A,D100,Sin P,1,8.449226259820819,8.114627853662487,0.3345984061583316,0.6163676879190588,0.2479166666666667,0.008348880162247769,Suelo_pH,M1_Aditivo,587215.742,517572,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
56,T8-A,D100,Sin Mn,1,8.299016280380203,8.036017318842033,0.2629989615381696,0.4844735027568795,0.2479166666666666,0.005158085763610134,Suelo_pH,M1_Aditivo,587217.533,517574,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
1,T4-A,D100,Sin K,1,16.390856305908574,16.584210634146153,-0.1933543282375787,-0.6169372972812767,0.04166666666666672,0.00551611056198155,Suelo_T,M0_Bloque,587212.895,517579,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
2,T6-A,D100,Sin Fe,1,16.36011865982005,16.584210634146153,-0.22409197432610384,-0.7150121657134412,0.04166666666666666,0.0074093101031626855,Suelo_T,M0_Bloque,587211.104,517578,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
3,T10-A,D100,Sin Cu,1,16.304335526651716,16.584210634146153,-0.279875107494437,-0.8929998824842788,0.04166666666666666,0.011557228842274428,Suelo_T,M0_Bloque,587208.994,517576,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
4,T3-B,D75,Sin P,1,16.333889117557277,16.584210634146153,-0.25032151658887614,-0.7987029889808807,0.041666666666666664,0.009245311081260765,Suelo_T,M0_Bloque,587207.025,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
5,T1-B,D75,Completo,1,16.457688607156356,16.584210634146153,-0.12652202698979664,-0.4036949060780736,0.041666666666666664,0.002361877930338909,Suelo_T,M0_Bloque,587204.915,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
6,T2-B,D75,Sin N,1,16.006800261883832,16.584210634146153,-0.577410372262321,-1.8423481787701044,0.041666666666666664,0.04919198277996406,Suelo_T,M0_Bloque,587202.983,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
7,T10-A,D100,Sin Cu,2,15.935461193644215,16.40471782121905,-0.4692566275748362,-1.4972611070372932,0.04166666666666666,0.032489722067341166,Suelo_T,M0_Bloque,587201.014,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
