Nodo,X,Y,Variable,Escenario,Valor,Gi_estrella,Perm_Q025,Perm_Q975,p_Monte_Carlo_informativo,Clase_Gi
12,587191.101,517561,Calcio_savia,Original,1800,1.906571953258025,-1.9347973601105273,1.7799194866121775,0.052,Hotspot
13,587189.132,517559,Calcio_savia,Original,1000,2.0332244199038723,-1.7606502184724873,1.9762308099132424,0.044,Hotspot
14,587187.054,517557,Calcio_savia,Original,2000,0.8933522200912456,-1.9563282794403216,1.906571953258025,0.434,Sin_clasificar
15,587188.6,517555,Calcio_savia,Original,1700,1.5266145533204827,-1.8784370124531253,1.906571953258025,0.122,Sin_clasificar
16,587190.678,517557,Calcio_savia,Original,1900,1.273309620028788,-1.8423410594590588,1.906571953258025,0.216,Sin_clasificar
17,587192.647,517559,Calcio_savia,Original,2300,2.793139219778957,-1.8474071581248925,1.9762308099132424,0.008,Hotspot
18,587194.713,517560,Calcio_savia,Original,1800,3.5530540196540414,-1.9512621807744877,1.906571953258025,0.002,Hotspot
19,587196.236,517562,Calcio_savia,Original,1800,2.793139219778957,-2.091213156418149,1.906571953258025,0.002,Hotspot
20,587198.569,517564,Calcio_savia,Original,1300,0.133437420216161,-2.0152216764306408,1.7799194866121775,0.93,Sin_clasificar
21,587200.494,517565,Calcio_savia,Original,1300,-0.753129846304771,-1.95759480410678,2.0332244199038723,0.496,Sin_clasificar
22,587202.56,517567,Calcio_savia,Original,1200,-0.6264773796589236,-1.7790148261361352,1.7799194866121775,0.584,Sin_clasificar
23,587204.529,517569,Calcio_savia,Original,1500,-0.11986751307553384,-2.077281385087106,1.906571953258025,0.918,Sin_clasificar
24,587206.461,517570,Calcio_savia,Original,1600,0.38674235350785585,-1.9335308354440688,1.7799194866121775,0.732,Sin_clasificar
25,587208.571,517572,Calcio_savia,Original,1600,-0.3731724463672287,-1.823976451795411,2.0458896665684603,0.696,Sin_clasificar
26,587210.54,517574,Calcio_savia,Original,1200,-2.4122771593653725,-1.7802813508025936,2.0332244199038723,0.018,Coldspot
27,587212.65,517576,Calcio_savia,Original,750,-3.121530972582118,-1.6973239851495636,1.87807514826271,0.002,Coldspot
28,587214.441,517577,Calcio_savia,Original,1200,-3.1848572059050415,-1.823976451795411,2.0332244199038723,0.004,Coldspot
29,587215.987,517575,Calcio_savia,Original,950,-3.0455394925946093,-1.8771704877866666,2.10288327655909,0.006,Coldspot
30,587214.196,517574,Calcio_savia,Original,780,-3.8687805257926176,-1.9056672927819827,1.906571953258025,0.002,Coldspot
31,587212.086,517572,Calcio_savia,Original,1000,-2.7542388193091605,-1.9056672927819827,2.0332244199038723,0.014,Coldspot
32,587210.117,517570,Calcio_savia,Original,1300,-1.1330872462423132,-1.7378527744762347,1.7799194866121775,0.286,Sin_clasificar
33,587208.007,517569,Calcio_savia,Original,1400,-0.3731724463672287,-1.7296203641442545,2.0332244199038723,0.748,Sin_clasificar
34,587206.075,517567,Calcio_savia,Original,1500,0.26008988686200846,-1.9335308354440688,2.0332244199038723,0.834,Sin_clasificar
35,587204.105,517565,Calcio_savia,Original,1700,-0.11986751307553384,-1.829675812794474,1.906571953258025,0.868,Sin_clasificar
36,587202.04,517564,Calcio_savia,Original,1600,0.6400472867995507,-2.082980746086169,1.906571953258025,0.546,Sin_clasificar
37,587200.115,517562,Calcio_savia,Original,1900,0.133437420216161,-1.9886246584350127,1.906571953258025,0.846,Sin_clasificar
